Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
1	akhiiiii	Feb 19, 2016	Yes	please don't buy	this item is good looking and excellent construction.but its hardware is very poor .my item got damaged after 7 days.and i'm looking for replacement
2	Daniel	Feb 19, 2016	Yes	Excellent product	Good product and Awesome price , features also beyond price
3	narendra	Feb 19, 2016	Yes	Classic phone	Slim trim phone  best Android  phone under 15000
4	vijay	Feb 19, 2016	Yes	Good proudect	Good features nd nice style
5	Janak	Feb 19, 2016	Yes	Excellent	All in one...
6	Jamal Khan	Feb 19, 2016	Yes	Worst shipping	This rating is basically for shipping, Phone gets 4 star. Delhivery courier is the worst shipping company, took almost three weeks, didnt ship even after reaching the city for two days. overall phone is very good.
7	Rajoo	Feb 19, 2016	Yes	Good product	I suppose to talk long duration and while hearing music, and also in games the set is slightly heated. Otherwise, it is good.
8	Madhusudhanan Selvaraj	Feb 19, 2016	No	Perfect. It doesn't get any better	Good Phone, Very Slime Design with Premium Feel & Look.
9	n.venu gopala rao	Feb 19, 2016	No	Average, Ordinary	Received white color phone instead of Black.
10	kush	Feb 19, 2016	Yes	its sooo good phone	ok
