Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
1	abhijeet.nandi	Mar 28, 2016	Yes	Not good price	Not good product price.
2	varu_pinak	Mar 28, 2016	Yes	Good Product	Good phn guys got it at a very great price
3	tipusinha	Mar 28, 2016	Yes	Excellent Product	awesome service of snapdeal... and ASUS zenfone is also marvellous... good performance and easy handle of ASUS zenfine...   thank you snapdeal.
4	amitjaiswal4u95	Mar 28, 2016	Yes	Amit kumar	Its very good....but battery is not replaceble...
5	Pravi	Mar 28, 2016	Yes	Very bad phone I have doubt its new	Sim card in sim some time not working
6	A.D	Mar 28, 2016	Yes	SHANIAAJOBA	nice service ,quality and special good packing for seller
7	Mohd akeel	Mar 28, 2016	Yes	asus is going good.	good product and good price . i have now 2 asus.
8	syeed magry	Mar 28, 2016	Yes	vary nice phone	i am using this phone since from 3 months its so good i Recommend this phone Batter back up is good .and vary good camera and vary fast ..but earphone not found
9	Abhay	Mar 28, 2016	Yes	Good Job Asus	The phone is absolutely awesome although the first time I ordered the phone it came defected but it was an easy Replacement .....Thanks
10	ashutosh	Mar 28, 2016	Yes	ASUS ZenFone	Camera is not that Good....auto text correction is pathetic.....
11	Vasu	Nov 22, 2015	Yes	Good	It is nice product Trustable item from snap deal Good at delivery
12	Rahls	Nov 22, 2015	Yes	Best Phone Ever...Thank You Snapdeal for such a Great Dil ki deal	BEAT DIWALI EVER BY SNAPDEAL...I M SO HAppy by everything.....Best Delivery Timing Ever..... Happy To Order My New Phone From Snapdeal.... thanks for such a great DIL KI DEAL.....
13	Mustafa	Nov 22, 2015	Yes	Best Phone	This is the best phone that i have used till date. Its very fast and the storage is good. It does not freeze on you unexpectedly like the previous brand of phones that I have used. The look of the phone is very classy and the weight is very comfortable to carry around. The display is unbelievable and also the sound is good too. Personally I think its a great buy for me because the price was comfortable too. Talking about the packaging, its as attractive and stylish as the phone itself. The battery backup is appreciable too. The only downside I found is the non availability of earphones along with the handset from the company, which makes us spend a little more but that is negligible given that the phone is a class act in itself. I would surely recommend this product to anyone.
