Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
1	vishaldas397	Apr 01, 2016	Yes	Excellent Product	saste me best product hai....
2	It is good mobile in cheap cost good mob	Apr 01, 2016	Yes	Good camera quality it is enjoying RAM speed	Camera OK  RAM OK Display on Battery acreage -heating sometimes -noice when remove back cover
3	Raghava	Apr 01, 2016	Yes	Good to buy	Good to buy
4	Ankit	Apr 01, 2016	Yes	exlent phone in this price range	Exlent phone ... Very nice
5	aaaaaaaaabbbbbbbbbbcccccccccccccdddddddd	Apr 01, 2016	Yes	Infocus M350 16GB	working like HTC Mobile
6	www.ramchennai8893	Apr 01, 2016	Yes	Excellent Product	good product but no for front flash.
7	ash	Apr 01, 2016	Yes	nice  phone worth it	if anyone want to buy in small segment phone is good .features are good. i feel satisfy after purchasing it.  but important thing is i did't get its bill.
8	Good nice to buy	Apr 01, 2016	Yes	I love this product	Little hot
9	yogs	Apr 01, 2016	Yes	Nice Mobile Phone in reasonable rate...!!!	I have purchased this phone with all latest specifications except the android version 4.4.kitkat As mentioned on website. But when i turn the mobile ON & checked the andriod version was 5.1.   So i m very happy now... !!!
10	Vino	Apr 01, 2016	Yes	Perfect to price	It is good produced seals
11	nanda6564	Mar 29, 2016	Yes	Excellent Product	perfect clarity
12	royalpk96	Mar 29, 2016	Yes	Excellent Product	Nice camera back and front
13	vinod	Mar 29, 2016	Yes	good phone	Awesome phone in this price range
14	Vijakumar mali	Mar 29, 2016	Yes	In product containing with charging adoptor  have very short data cable	When purchasing product from snap deal  you should provide satisfaction to customor in all view . I purchase mobile in offer on price and save 500 but in product box containing very short data cable with adoptor , only one foot cable is provided , where I can put mobile when charging . This is not expected when I purchase product online . And also important that , the product bill is stick on box , when I needed invoice in service center then not keep the box for the period of warranty . I face to go computer and log in and then you send the invoice on email , I educated but some people not have laptop , computer , any more then he faces more difficulty to get invoice , I suggest than invoice should sent in box directly to keep for long time without any difficulty . Good beliveness of snapdeal . And connect more people in snapdeal and surely purchase without any trouble                   Thanks
15	Raja	Mar 29, 2016	Yes	Infocus M350	It's good product for touch mobiles world.Nice to handle mobile.
16	sam	Mar 29, 2016	Yes	best service	NIce service
17	dwivediupendra37	Mar 29, 2016	Yes	Excellent Product	great product at an even greater price..
18	battery backup asweom,and the phone	Mar 29, 2016	Yes	infocus m350 awesome	This phone is looking so gud,,camera is fine,,,battery backup is super,but the phone has a heating problem. And the charger length is too short.
19	mariana	Mar 29, 2016	Yes	good quality	in Indian works very well but leave trip to south america it does not work because the frequency bands are not the same. for Argentina is useless.
20	Asha Marichamy	Mar 29, 2016	Yes	mobile phone	slim and screen display is wonderful. it's camera(both) is excellent.
21	Gopi	Mar 27, 2016	Yes	Nice product worth to buy	Its geting some time music is stoping1 or 2 sec ofter only its playing otherwise its good product from infocus worth to buy
22	Shashi	Mar 27, 2016	Yes	Good good Good	Service is very good.. easy to get products
23	ravi	Mar 27, 2016	Yes	good phone	Its a value for money deal Good product in such a reasonable price according to the feature s it has it should be priced tag at 15 to 17  I compare its camera with Samsung note 4 it was just amazing but the Snapdeal customer service is very poor they did not provide the freebie hats off to device but down to Snapdeal service one more thing the device take some time to switch on compare to other company Device
24	rajjjjjjjjjjj	Mar 27, 2016	Yes	awesome mobile  infocus M350	low price mobile
25	mdkhurshid7890	Mar 27, 2016	Yes	Good Product	good mobile phone
26	kumar	Mar 27, 2016	Yes	prachethan	infocus m350 handset is so good.. battery backup well
27	appun1987.sa	Mar 27, 2016	Yes	Good Product	best mobile
28	Dinkar.khod	Mar 27, 2016	Yes	Out standing	Awesome phone with best features
29	sachin	Mar 27, 2016	Yes	100 % great	This is my 3rd phone of infocus. Nice Phone in this price range. infocus is no 1 mobile company in India.
30	vinoth	Mar 27, 2016	Yes	Awesome phone in this price	Good product and fast delivery
31	saiifaliimiirza	Mar 20, 2016	Yes	Excellent Product	ausm clickz... worth of 5 stars..
32	vijaygangwar100	Mar 20, 2016	Yes	Excellent Product	MY INFOCUS m350 is superior mobile in this price. Iam very happy shopping with snapdeal.
33	Ajith	Mar 20, 2016	Yes	Money valuable product	Very Nice Camera Front and rear 8 MP Good RAM 16Gb ROM 2 GB
34	vigneshwarandhivya	Mar 20, 2016	Yes	Excellent Product	awesome product I really like dis product thanks for snapdeal
35	PRAMOD Jain	Mar 20, 2016	Yes	High promise and low reality	A Poor taste. To activate WLAN  you have to restart the instrument Battery also drains so fast
36	shyam mehta	Mar 20, 2016	Yes	Perfect one	One word an excellent
37	Abhijeet gupta	Mar 20, 2016	Yes	Good product	This product is good . I am satisfied
38	bhairahul19	Mar 20, 2016	Yes	Good Product	this phone is so bad
39	Saravanan	Mar 20, 2016	Yes	super phone using fasr	Good mobile
40	somnath sen	Mar 20, 2016	Yes	Thnx for Snapdeal.... This is a good online shop....	Thnx for Snapdeal.... This is a good online shop....
41	ravi kokani	Mar 18, 2016	Yes	super duper mobile	Very good mobile in m350 Infocus I am very Happy.....
42	kanchan	Mar 18, 2016	Yes	good very good	Delivery time is so good
43	SMR	Mar 18, 2016	Yes	very nice.......	superb for price
44	expertwince	Mar 18, 2016	Yes	outstanding phone never before	what a phone, I cant believe that it is more than 10mm, because it does not look thik and odd, it  looks like 6 to 7mm phone.    Front camera is very good but not a wide angle camera..
45	suniljaiswar86	Mar 18, 2016	Yes	Good Product	front camera is very good
46	vinnu	Mar 18, 2016	Yes	infocus mobile	nice mobile......with reasonable price
47	hariharasudhan.27	Mar 18, 2016	Yes	Good product.	Am using this mobile for past 4months, its very good. Particularly front  camera is best. I recommend  this to a friend.
48	rajshekar163	Mar 18, 2016	Yes	Good Product	Yeah, its a good phone   but configuration settings of internet can't save by pin 0000 and phone will be overheat when we use use large application like game and facebook  and I want know how to remove battery if efficiency bad?
49	madanukarunakar4	Mar 18, 2016	Yes	Good Product	mobile is good but had a little back cap problem it's not fix at all don't do that mistake for next time any good mobile and excellent ,awesome  it's true yarr
50	Advait Duvvuru	Mar 18, 2016	Yes	Snapdeal's Service	Snapdeal's delivery and services are good and Infocus M350 16GB all is well except battery.
