Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
214	Awadhesh Jha	Apr 17, 2015	Yes	Average, Ordinary	It's cool phone, good processing with latest iOS. The cons are: Low memory space. There is total 8 gb space, and almost 6 gb are already filled up by applications. So if you looking for a good internal memory phone, go fo other versions. Also, I updated this phone to ios 8.3 and whatsapp is not working now :-D  So, in conclusion, I would like to say, go for other phones in this price range, you will be benefited. I just have purchased for software testing purpose.  All the best!
215	hemjith	Apr 17, 2015	Yes	The expetience	Good
216	plus	Apr 17, 2015	Yes	Wonderful....	Excellent product with yellow colour. I received with brand sealed pack
217	Rajiv	Apr 17, 2015	Yes	Very good phone with great price	except FM Radio and group creation facility in contracts, this phone is best buy between Rs. 20000-25000/-
218	Yogesh Bains	Apr 17, 2015	Yes	Perfect. It doesn't get any better	Nice Product.. Very efficient.. Beautifully desined..
219	Praj	Apr 17, 2015	Yes	Nice product	Phone is decent..got it in a good price...
220	Rohit	Apr 17, 2015	Yes	Awsome......	Great product, my first apple needs no review. Simply the best mobile phone for a very reasonable price. No lags, Flawless. I'm using it since Nov 14 and its awesome. Touch, display, resolution, sound, performance everything is best. I'm sure my next mobile will be again from apple. Thanks Snapdeal for this great deal.
221	Brij	Apr 07, 2015	Yes	Iphone	good product as per description.
222	Mr. S Sarkar	Apr 07, 2015	Yes	Perfect. It doesn't get any better	Very good product I'm happy.
223	Sunny	Apr 07, 2015	Yes	My First Iphone	i loved the phone. Its awesome :) m very happy
224	Naveen.ahuja	Apr 07, 2015	Yes	Okay Okay product	Okay Okay product
225	Socialist	Apr 07, 2015	Yes	iPhone 5c	Good if you just wanted an iPhone. 8gb is not sufficient. I am not a great app person, but 16 GB will be ideal.
226	vivek dhyani	Apr 07, 2015	Yes	Perfect. It doesn't get any better	Great deal by snapdeal................thank you so much.......love u snapdeal...........
227	Venkatesh Angajala	Apr 07, 2015	Yes	That's Good Stuff	nice product good from snapdeal..but packing was not upto mark..
228	G DEVARAJAN	Apr 07, 2015	Yes	Great satisfied experience	Valuable worth money = product excellent
229	Chins with Apple	Apr 07, 2015	Yes	Awesome experience	Great phone
230	Shishir Gupta	Apr 07, 2015	Yes	Perfect. It doesn't get any better	Good phone
231	DSS	Apr 01, 2015	Yes	iPhone deal	Good bargain. Without the discount we would not have purchased it. Anyway got good deal for a world class product.
232	vicky	Apr 01, 2015	Yes	nice mobile	iphone mobiles are good.my iphone 5c is working very good.and no damage .thanks to snapdeal for giving fast delivery ..
233	jubin	Apr 01, 2015	Yes	go for it... love u snap deal	perfect!
234	DJ	Apr 01, 2015	Yes	Awesome Product by Apple	Received very genuine product from Snapdeal with great offer.  Pros: 1. Great processing speed       2. Dolby surround sound       3. No legging at all
235	jyo	Apr 01, 2015	Yes	I phone 5c	Absolutely perfect so far.
236	saurabh	Apr 01, 2015	Yes	nice product	cool product
237	Rahul	Apr 01, 2015	Yes	WoW nice i phone	i like it
238	Subhash	Apr 01, 2015	Yes	Mmmmm....	Hangs sometime. Rest is fine.
239	iamBSY	Apr 01, 2015	Yes	Awesome performance of my Apple iPhone 5	1-overall performance of this phone is so great 2-touch is working so smooth 3- all apps are working without hang 4- gaming experience is so good 5- I suggest to worth buy phone to all of u
240	Sony the IT Guy	Apr 01, 2015	Yes	Cool Phone...	A Cool phone with contours to hold on with Style. Very good value for money. a strtong Yes to the features.
241	AKASH	Mar 18, 2015	Yes	Perfect mobile	Trouble free mobile, Camera quality is awesome, especially i like its very quick response, within no time I can take picture and picture quality is very good, other features are very good battery charging is very fast. Phone is very handy with respect to phone call and all the applications are very secured, there is no need to worry for sluggishness of phone.
242	blrdude	Mar 18, 2015	Yes	Excellent phone but very less memory	Its excellent hardware and software but managing apps and photos in 8 GB is really hard.  Will recommend people to go for min 16 GB of memory to get a good experience.
243	Abhijeet Agrawal	Mar 18, 2015	Yes	Needs That Special Something	Heating problem.
244	Karam singh	Mar 18, 2015	Yes	5	Veary good phone
245	sandee	Mar 18, 2015	Yes	Good stuff	Very nice product
246	Anuj	Mar 18, 2015	No	Good Quality, but overpriced	Purchased it from US, an unlocked 5c 16 GB, Cost 33K few months back. Small screen and overpriced phone. Rest all good.
247	Faizan	Mar 18, 2015	Yes	Best prise	Snapdeal gives a wide range of products and are delivered to all locations
248	rocky	Mar 18, 2015	Yes	Great phone. value for money.	Great phone. value for money.
249	Punit	Mar 18, 2015	Yes	Genuine product at a bargain price	It is a genuine product and white color looks good too. Bargain price helped decide faster.
250	srinu	Mar 18, 2015	Yes	Best deal	Excellent
251	Karan Singh Rajawat	Feb 26, 2015	Yes	iPhone 5c	It's an awesome phone....Thus cheaper
252	Vishwa	Feb 26, 2015	Yes	Super fast delivery	I am  pleased  with the phone comparatively cheaper and delivered in 2 days
253	dron	Feb 26, 2015	Yes	This is one of the good deal from iphone	I bought this device and used it lot and its an amazing phone.
254	satyabnjr@gmail.com	Feb 26, 2015	Yes	Apple 5C what more can I say about Apple	Great phone,  I have gifted this phone to my Mom n she is extremely delighted to use it. An excellent phone by Apple n above all I got a great discount from snapdeal which even an apple store could not provide me.
255	Prakash Pandey	Feb 26, 2015	Yes	Apple - the perfectionist	I have been using snapdeal for past many years. Till today it has never disappointed me.  An android phone tends to slow down after a considerable period of time but Apple never slows down. I even have a 5 years old Iphone 3GS which was the sole reason why I rely on Apple so much.Apple products are durable and a long lasting product unlike Android phone.  The phone has a very good camera and a long lasting battery life.  If 5Gb capacity is not a problem for you and you need a stylish phone with almost every quality of a good smart phone then go for IPHONE 5C 8GB
256	Tripendra	Feb 26, 2015	Yes	Just Click & Buy	Its nice to shopping with snapdeal
257	Vicky Khan	Feb 26, 2015	Yes	original apple product with indian wrnty	Got apple iphone 5c delivered before expected time. Genuine iphone 5c with all accessories including charger, headphone. (Bought mobile phone first time on snapdeal, was worried but got relief when the phone was delivered) Thanks Snapdeal for good product & best service.
258	Atul Singh	Feb 26, 2015	Yes	Economical way to get the feel of iPhone	Perfect phone with elegant display, dosen't hang....... up to the mark....  If camera would be better than rating will be 5.
259	varun thakkar	Feb 26, 2015	Yes	superb phone	The phone is very easy to use
260	Rahul	Feb 26, 2015	Yes	Snap deal delivers what it promises	I got i phone in perfect condition within 3 days . It's service level which mesmerises me about snap deal. Keep it up
261	Adi	Jan 23, 2015	Yes	Awesome phone of it's segment!	It's simply nice,good looking phone afterall it's an iPhone good operating speed.. Don't wait just grab that bar!  ;)
262	Ajay	Jan 23, 2015	Yes	Apple iPhone 5c	The set is perfect
263	Neeraj	Jan 23, 2015	Yes	Gud product & service	It's Gud to purchase through Snapdeal bt only thing is Apple doesn't give warranty of the product purchased from Snapdeal.
264	farhan	Jan 23, 2015	Yes	in simple word i love it	Before apple i used  android divice . But there  is si many issue  Of hangig and lac . But in apple no problem at alll   its  my best phone ever  And i really enjoy this divice . And i sugest to all pepole and my friend dont my  Other brand mobile  i told them if u want the enjoy ment hassel free life with ur phone  So buy only apple phone or apple product.
265	Pankaj Parashar	Jan 23, 2015	Yes	Best Online Deal Ever	This phone is just amazing i have no words to describe how it feels in my hands.. Superb you know... looks cool and sexy.. works amazingly fast.. there is no such thing as lagging when you talk about iPhone.. I am just happy iPhone user. That's it...  Thanks Snapdeal :)
266	sahil075	Jan 23, 2015	Yes	awesome product iphone 5c	awesome product..phone is quite nice...its working is also fine.. no issue,,i recommand it.
267	jitin wadhwani	Jan 23, 2015	Yes	Best Deal Than Other Websites	I have compared this product with other website..but snapdeal gives me the BEST DEAL  BEST DEAL IN BEST PRICE
268	paluck	Jan 23, 2015	Yes	rapid delivary	thanks for such priceless phone at such  fast delivary
269	Sonu	Jan 23, 2015	Yes	Satisfied	A little bit late, but received in. The good condition. Better price than market, and INDIA Warranty. Absolutely all right. No complaints.
270	Dawar Mir	Jan 23, 2015	Yes	Awesome Phone	It's a amazing phone. It's lighter than the Iphone 5s and its look cool while using. An awesome phone one should buy. Value for money.
271	Jitender Sharma	Jan 13, 2015	Yes	That's Good Stuff	I really liked the website functionality related with product purchase and his shipment tracking and customer support is also appreciable.
272	muthukumar	Jan 13, 2015	Yes	excellent	It's good performance and reliability, snapdeal done itself ver very good at service and timing, once again thanks
273	Anu	Jan 13, 2015	Yes	Value for Money Product By Apple.	Amazing Phone
274	M. YOGESH	Jan 13, 2015	Yes	That's Good Stuff	My fingers was crossed until i got my new iphone. Yes, i would say it was a memorable day for me when i received my iphone 5C. Thanks to the snap deal online delivery services. :-)
275	jigs	Jan 13, 2015	Yes	its better	It's good, after all its apple
276	VIKU	Jan 13, 2015	Yes	OK OK PHONE	THE SIZE IS TOO SMALL , THE BATTERY IS GETTING HEATED UP IF U USE THE PHONE FOR 15 MINS
277	Anuj	Jan 13, 2015	Yes	Good phone at a good price	It's a good phone... Best for both personal and business purpose... The phone is not complicated easy to use and carry is same like other iPhones....
278	Chirag Shah	Jan 13, 2015	Yes	Perfect. It doesn't get any better	great phone, good value for money (specially since its an iOS device) and awesome service by Snadeal
279	Atul	Jan 13, 2015	Yes	Fantastic phone...	Nice phone with many features , Why the wold is crazy for I phone one can understand... Thnks
280	Rowain Pereira	Jan 13, 2015	Yes	Great Product	Apple's phones always live up to the mark! Worth the price.
281	venkat sai	Jan 10, 2015	Yes	its good	this phone is most help in our businss.touch is very very superb
282	Lalit Choudhary	Jan 10, 2015	Yes	Perfect. It doesn't get any better	Awesome phone, it's perfect phone.
283	Sage	Jan 10, 2015	Yes	Very satisfied	I appreciate Snapdeal for sending my product on time. it was a new years gift and expected delivery time was 6th jan. However i received it on the 31st dec which i served my purpose. really happy with snapdeal and its commitment the phone is excellent, no problems whatsoever. i checked the warranty with apple, its a genuine phone with apple warranty...
284	Karthikeyan	Jan 10, 2015	Yes	Value for money	Thanks for reasonable pricing
285	Karthi	Jan 10, 2015	Yes	Apple iPhone 5C 8GB Green	Thanks to snapdeal for the lowest price compare to others.I received the product in good condition and the packing also good thanks to the seller also
286	JAGAN	Jan 10, 2015	Yes	That's Good Stuff	Apple is always the superior of all others..............
287	Mr. Siddhant Uppal	Jan 10, 2015	Yes	Average, Ordinary	good product, buy it if you don't have the cash for an Apple iPhone 6, yeah. else consider the latter.
288	Kajal	Jan 10, 2015	Yes	iPhone 5c	Dream phone at a dream price! It can happen only at snapdeal.
289	Tej	Jan 10, 2015	Yes	Its a performer	I brought this phone for my wife, and as for apple its a performer, pros, super photos, clear call quality and no hanging.. cons would be just that it does not have much storage but we can manage by frequent back ups.
290	Gurpreet	Jan 10, 2015	Yes	First deal and excellent experience	Just bought this from Snapdeal for my wife. First of all Thanks to the team to make everything best,I got my iphone in 3 days.  Good Job Snapdeal !!!!!  This is my first apple phone and I had a thrill using it.I have no words to describe how it feels.   I was always fascinated for iPhone but I was using Samsung as iPhones are overpriced, but finally my obsession outweighed my pocket and i bought this device.  Pros: Amazing Camera, Never Hangs, Perfect Touch, Clear and Crisp display,Impressive Polycarbonate build   Cons: Battery backup with 3G (Requires charging every day)   Finally, I really stand by "If u Don't Have an iPhone. Well. You don't have an iPhone".
291	Annurag	Jan 05, 2015	Yes	I would buy this product again and again	nice phn..
292	Arin	Jan 05, 2015	Yes	Nice phone	Nice phone - u just need to update it to IOS 8.1.2 via Itue.
293	Harpreet	Jan 05, 2015	Yes	A priced possession	It can not get better at this price.
294	Kunal	Jan 05, 2015	Yes	Good product	Good phone but storage is an major issue
295	Gopi	Jan 05, 2015	Yes	Excellent Product and Excellent Service	Thanks to Snap Deal for providing me the brand new iphone in the best price.  I Got delivered iphone on time and the product is fully packed, I was very happy to open the pack and I'm 100 % satisfied with the product (iphone )delivered by snap deal because the iphone looks brand new without any scratches or damage. The pack contains charger,usb cable, ear phone and other iphone help information with website details about online support.  Initially when i researched with direct Istore and other apple dealser they commented only if we buy in direct dealer or istore we can avail the warrenty and full free support and service benfits from the iphone service centers. Later i confirmed with iphone apple customer care team (-launced in india) . They provided me full and complete information and recommended me saying getting the iphone online or direct store for both cases the warranty applies for the iphone.  Thanks once again snap deal and apple customer care team.
296	Swatantr B. Singh	Jan 05, 2015	Yes	nice phone	nice
297	Shashank Jindal	Jan 05, 2015	Yes	That's Good Stuff	Best Buy at this Price specially when we get brand like Apple.
298	Kushal	Jan 05, 2015	Yes	Perfect. It doesn't get any better	Ultimate Phone at Ultimate Price With No Problem At All
299	GAURAV@iphone	Jan 05, 2015	Yes	best product	Best deal to get...go for it i phone @ its best & this could happen only @ snapdeal Enjoy the best quality phone with amazing aura. Go & purchase the same before the offer ends. Thank you snapdeal
300	samu	Jan 05, 2015	Yes	Excellent Product	On time delivery .Phone no words simply awesome
301	ram	Jan 03, 2015	Yes	Perfect it doesn't get better	It was an awesome experience purchasing from snap deal. And apple products don't need any comments they are superbly awesome.
302	ansh	Jan 03, 2015	Yes	best ever phone	must buy
303	anil	Jan 03, 2015	Yes	iphone 5c	great phone finally at the right price. great to get back from android to ios. seamless and eye candy
304	Srikanth	Jan 03, 2015	Yes	Good Phone	Best price for the brand APPLE and a 4" Screen, with perfect sound and display quality.  however, need more space (GB) for IOS 8, people who want IOS in the phone go for a 16GB as IOS 8 Eats up 5GB space
305	Prasad Gurram	Jan 03, 2015	Yes	Apple iPhone 5C 8GB	Thanks for Snapdeal this is very good excellent and valuable product all app are installed like app. stores, internet, YouTube, camera, Skype video chat calling SMS video recording and uploading, compass, auto PDF viewer, contact kit for backup of sms and messages, clouds, and many more etc., I strongly recommended to purchase any product please log on to snap deal and select your BUDJECT products with CARD or Cash on Delivery, Thanks for review
306	Alok	Jan 03, 2015	Yes	Nice product from Apple	Snapdeal give this product in good price. I'm happy to buy this in such price, the main feature of this phone is camera,screen quality, sound in earphones are main pros. Other features that it comes with iOS 8 already installed only need to update to 8.1.2 which is about 95mb. Only.
307	Surbhi	Jan 03, 2015	Yes	brilliant buy!	This is my first Iphone after using android for years. Truly, the overall Iphone experience is a notch above others. The 8GB internal memory may appear as a con but that is entirely upon the way you use. Afterall, you don't want your phone to be a store room full of junk!  The delivery on behalf of Snapdeal was also prompt and I got the authentic product at the best price on Snapdeal. Overall, a great buy to enjoy the smooth and crisp IOS experience!
308	Aditya Bhandari	Jan 03, 2015	Yes	That's Good Stuff	Phone is awesome. However, delivery process was a let down.
309	Neelesh taparia	Jan 03, 2015	Yes	Hanged after missed call	All good but it freezes after a missed call get hanged which is major problem rest is good
310	Amit Z	Jan 03, 2015	Yes	Perfect for it's price	Excellent phone...
311	gurpreet kaur	Dec 27, 2014	Yes	loving it	White color doesnt give a plastic feeling
312	Bhatt Vatsalya	Dec 27, 2014	Yes	Perfect. It doesn't get any better	Snapdeal is a best way to buy genuine product on a best price...
313	HARISH	Dec 27, 2014	Yes	Good	Found in good condition
314	Akshat Swaroop	Dec 27, 2014	Yes	Perfect. It doesn't get any better	Its a nice, genuine product delivered by SnapDeal. delivered in time. product packaging was good. Product itself totally new. I upgraded from iPhone 5 to 5c 8GB. word of caution: 8GB gives only 5.4 GB usable disk space. Consider this fact before purchasing.  Rest is perfect.
315	Mohit	Dec 27, 2014	Yes	Perfect.	it is a great smartphone and people should really buy it
316	Mickey	Dec 27, 2014	Yes	Superb phone	It is vry nice
317	partha	Dec 27, 2014	Yes	superb quality	It's superb quality... I love it
318	deepak	Dec 27, 2014	Yes	nice	Good phonebphoneGood
319	kap	Dec 27, 2014	Yes	Satisfied	I am satisfied with this product as well as this seller!
320	Sanjog	Dec 27, 2014	Yes	Best deal in low price	Few days back i was buy iphone 5c form snapdeal and its genuine.
321	shiva	Dec 19, 2014	Yes	iphone 5c blue	Apple is just simply awsome....
322	Prayas Mohanty	Dec 19, 2014	Yes	Good Product as it is from Apple	No comment is required as the product is iPhone. Thanks to Snapdeal for the competitive price, but need to take care about delivery.
323	Dheeraj	Dec 19, 2014	Yes	awesome phone.....	perfect phone, value for money love it great speed and great camera.... every thing is great about this phone but battery back up is not so good, as i have to charge this phone twice a day....
324	Chandan	Dec 19, 2014	Yes	A perfect phone in perfect price	What a deal!with Snapdeal . Unbelievable delivery in Bhubaneswar in record time. And what a iPhone 5c. I am using iPhone 5s too. But performance of 5c is better than 5 s in respect of network and wifi. And such a lovely price from Snapdeal. Really happy.
325	Prash	Dec 19, 2014	Yes	Original Product	Working like every Iphone nicely packed and I'm happy
326	Tushar agarwal	Dec 19, 2014	Yes	Perfect phone	Got the phone as expected. Great delivery and fully statisfied with the product. Being first time booking a phone online I can definetly say will again order my next phone online. At "Snapdeal"
327	NEW iphone user	Dec 19, 2014	Yes	A good phone	The phone is ok just a small scratch was found on the panel, nothing wrong was noticed with the software or battery  The Battery life is good for a day or two if the wifi and packet data is turned off from time to time. Have not tried any games but about 8 hours of wifi can easily be handled by the phone without getting discharged another 10 hours.   Sound quality and Camera is very good Camera has retina display and a flash which makes it even better than the 4S camera  5C in particular is not as expensive as a 5S or a 6S making it much more affordable at the same time a fast smartphone that does not hang
328	Nattu	Dec 19, 2014	Yes	Good Product bad delivery by Red Express	Red Express courier is bad and they ensure the product you buy does not reach you in time and do not respond to your calls to their toll free number.
329	Pro rich	Dec 19, 2014	Yes	Gud stuff	Very gud stuff in so cheap rates 'I'm lovin it'
330	Dr Satyam	Dec 19, 2014	Yes	fast delivery	quick delivery and good product.
331	sunil puri	Dec 10, 2014	Yes	perfect	Excellent product delivered on time
332	Sidh	Dec 10, 2014	Yes	iPhone 5c	Phone is gud but on os8 3g is not working
333	Swaroop	Dec 10, 2014	Yes	Awesome product	Its been an awe feel to be an apple user. A perfect product for the price. There's been comments about plastic like feel, It does not feel like.  No regrets, very happy with the product. Bought iPhone 5C instead of Nexus at the last moment.
334	Sidh	Dec 10, 2014	Yes	Perfecto perfecto	no comparison for apple products .....this is my first purchase of Apple product and I have become a hard rock fan of Apple now....
335	hina	Dec 10, 2014	Yes	GOT AT A REALLY GOOD PRICE	i got this phone at a really good prize really happy about it n the phone was in a brand new condition all the accessories describe in it was there overall worth buy it and working well n smooth would recommend  people to buy it from snapdeal my all tym favorite shopping site
336	juned	Dec 10, 2014	Yes	good product	Good product
337	shiva kumar	Dec 10, 2014	Yes	super	owsome
338	akhil	Dec 10, 2014	Yes	thumbs up	grt mobile phone at grt value
339	Raghav	Dec 10, 2014	Yes	Genuine product at best price!!!	The seller did a gr8 job.............the shipping was fast....the product is genuine........all accessories are genuine......
340	seju	Dec 10, 2014	Yes	its jus too good m classy !	amazing phone..white at it best..
341	Adi	Nov 11, 2014	Yes	Awesome Phone	i liked it, its working good so far...
342	shiv kumar shrivastava	Nov 11, 2014	No	That's Good Stuff	i got my iphone 5c as per my ordered. itssss good site for online purchase
343	lakshitha	Nov 11, 2014	Yes	good	good
344	Vishnu	Nov 11, 2014	Yes	Awesome mobile .	Go for it. This phone does not lag. iOS 7 runs smoothly. Dont compare this with any other mobiles.
345	Akilabala	Nov 11, 2014	No	Average, Ordinary	mobile charge damage, we need replace -please send new one, we will return old damage charge
346	Pradeep	Nov 11, 2014	Yes	Product is obviously good	This is good product from International brand but getting such good deal makes it special. So sensible buying option during such deal offers.
347	Amar	Nov 11, 2014	Yes	Best Budget phone for apple lovers.	Best Budget phone for Apple lovers.
348	Nabeel	Nov 11, 2014	Yes	Great phone	Entire experience of ordering to receiving the order was great - Thank You Snap Deal
349	AB LEO	Nov 11, 2014	Yes	awsum product luved it.............	APPLE THE LEADER OF SMARTPHONES.....AND GOT IT FOR AN UNBIELIVABLE PRICE....THE QUALITY OF PRODUCT WAS AWSUM AND A SEALED PACK BUT DILEVERY COULD HAVE BEEN BETTER
350	Babli	Nov 11, 2014	Yes	Got this I phone @ lowest price in india	Whr to go if I find any technical problem Snap deal has not provide proper bill along with the phone
351	Suzzannna	Oct 25, 2014	Yes	Average	I have not recieved my aircel datat card, the freebie that they claim to give.
352	Ronit	Oct 25, 2014	Yes	great phone	Nice buy
353	Sush-Mac	Oct 25, 2014	Yes	Awesome Phone - As expected from Apple	Delivery of the product was pathetic - no responses from Bluedart whatsoever. However, no problems with the phone. Great deal from Snapdeal!!  Just take care of the delivery better - everything else was perfect!!!
354	Dev	Oct 25, 2014	Yes	nice	good phone ever
355	Rakesh Sapovadiya	Oct 25, 2014	Yes	Perfect	Complete
356	akash	Oct 25, 2014	No	Perfect. It doesn't get any better	just got my iphone on time ,,, thnx snapdeal
357	priyanshu kumar	Oct 25, 2014	Yes	awesome....	it was nice to shop from snapdeal, as it was my first time......i got my product on time with a proper follow up.
358	kiran	Oct 25, 2014	Yes	vry good phn	vry gud phn to use
359	Jittu Bhai	Oct 25, 2014	Yes	Delivery of my Apple 5C	The Apple5C was delivered bang on time and as expected.
360	Indy	Oct 25, 2014	Yes	Apple	Totally Genuine .  Good. Worth buying .
361	AD	Oct 10, 2014	Yes	Supreb phone	Its the only phone of such good quality at such a price
362	sam	Oct 10, 2014	Yes	good at this cost	happy with that at this cost, work perfectly
363	jignam	Oct 10, 2014	Yes	it is a very good product...best indeed!	it is the best thing that you can get.
364	pg	Oct 10, 2014	Yes	iphone 5 c	the product was new and sealed. and cost was same as fixed thro online snapdeal application. but delivery took time near 5 days. but was on commited day only.....
365	Pranay Gupta	Oct 10, 2014	No	Perfect. It doesn't get any better	Awesome experience & finally able to bought the device. Worth buying deal & i would also recommend the same to everybody.
366	Parveen sharma	Oct 10, 2014	No	Perfect. It doesn't get any better	Good Going Nice Phone
367	Yash	Oct 10, 2014	Yes	Awsum 	I love this ph ..I got white ....it's an awsum product ...worth for money ....thnks snapdeal ....
368	Pradeep Rupayla	Oct 10, 2014	No	Perfect. It doesn't get any better	good orignal product
369	tushar	Oct 10, 2014	Yes	awesome	good efforts
370	vins	Oct 10, 2014	Yes	snapdeal u r the best in al e com sites	What u can say , brand is more than enough
371	Fourtek	Oct 06, 2014	Yes	Nice product	Nice product
372	bala	Oct 06, 2014	Yes	Nice and worable happy to but iphone	Very cool mobile by battery is wrost not standy by for any 5hrs too
373	OM NATH SINHA	Oct 06, 2014	No	Perfect. It doesn't get any better	excellent phone......nd wireless is really ultra fast...!! the phone worths the price
374	PK	Oct 06, 2014	Yes	amazing exp.	Its amazing must buy guys.....using it since last month no hang up no problem.....best product but here is few things its not android so not every app you find for android will not work here(Truecaller etc.) due to secure platform.... not able to connect other companies phone using bluetooth....very hard to use initially.... u will have hard time to find yours video and any doc u have stored.... music to be stored using itunes only.....but after all what i like is butter smooth rouch....u wont stop fingering it..... just buy it and fall in love with it
375	Vaishali Manghani	Oct 06, 2014	No	Perfect. It doesn't get any better	Product was delivered on time as told. Packaging of the product was quite safer. Handling of the product was also too good. All the article as mentioned while ordering the product were there. I like the product too. And the price what was offer to me was fantastic. Thanks for it.
376	Tanuj	Oct 06, 2014	Yes	Its awesome	The smartest phone ever.
377	vinay	Oct 06, 2014	Yes	very nice	cost is low
378	rish	Oct 06, 2014	Yes	great phone!	value for money. buy today!
379	R.k	Oct 06, 2014	Yes	Great phone	100% genuine.  Seal pack phone
380	EYESPYCE	Oct 06, 2014	Yes	GOOD STUFF	I DONT NEED TO DESCRIBE ABOUT APPLE HERE. BUT THE PRODUCT DELIVERED WAS NEW & LIVED UPTO MY EXPECTATIONS & THAT TOO AT A VERY GOOD PRICE AS COMPARED TO THE MARKET..
381	Money	Sep 30, 2014	Yes	Apple Iphone 5C best iphone in budget	Good phone at great price.
382	anil	Sep 30, 2014	Yes	Superb handset	Blindly u can purchase the mobile online from snapdeal I have purchased online only from this it's superb n it's iPhone need not to be worried about handset about buying so costly handset online bit worried but I m the example that u can buy fearless so I can go ahead n buy the same and the price competitively very less compare to other online shop. So u can buy it without scare no duplicate mobile u get
383	Skylord	Sep 30, 2014	Yes	Battery  could have been better	Cord is tooooooo short.
384	madhu	Sep 30, 2014	Yes	I would buy this again and again	excellent product and good packaging Product description was very accurate.
385	Vivek	Sep 30, 2014	Yes	Awsome phone snapdeal is best for price	Nice phne and the piece is pretty good on this site
386	Anil Bishnoi	Sep 30, 2014	Yes	Perfect gadget in that money	Its a great device, guys stop comparing hardware with android phones. this thing is in different league, i dont care what is there under the hood but this thing is blazing fast, i have another high end android device that has big numbers in hardware specification but coming down to smoothness speed and reliability this phone is unmatched !! go for it and you will love it!!
387	Chakshu	Sep 30, 2014	Yes	Worth each penny	Very nice phone at this price range. Works awesome with iOS 7, no issues whatsoever. However i am not sure about iOS 8, will wait sometime for online reviews and one thing for sure once updated there is no going back and it will make this otherwise fast phone slow and sluggish. Camera, battery life, display, every thing about iphone 5c is great and IMO this phone will do great for a year or 2. Polycarbonate back is not that bad but i do miss metal glass  back of my iphone 4s (which became quite useless after ios 7 update last year). Games like subway surfer, temple run is great as expected but i have not tried any of heavy gameslike Fifa or asphalt
388	Dinu	Sep 30, 2014	Yes	good one.	Awesome.
389	naren	Sep 30, 2014	Yes	Less money	fulfilled
390	Deepak	Sep 30, 2014	Yes	i can't imagine, i purchased a iphone.	thanx snapdeal...best price i ever get.
391	iphone developer	Sep 19, 2014	Yes	Good phone; quick delivery	Was looking for a device which has latest iOS and can be updated to iOS8 as well. Perfect match between price, features and upgradable.  Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp.  I was using iPhone 3GS for a long time and best thing about Apple is that they provide updated OS for their devices which is missing with Android phones. Hardware is really good and its screen / touch remains same even after years of use.
392	Goms	Sep 19, 2014	Yes	the best	superb phone that too apple for an affordable price
393	pankaj	Sep 19, 2014	Yes	awesome	its much better than other
394	Abhishek	Sep 19, 2014	Yes	Perfect!	Perfect phone, perfect snapdeal!
395	Sugumar Senguttuvan	Sep 19, 2014	Yes	Apple. The name says it all !!!!	Buying an Apple device was not never my long term goal but after buying one, I felt like I should have had the dream of buying an apple device. This is an extreme machine that has nothing special but love. The perfect engineering of the device gives you a complete satisfaction of owning a perfect mobile. That's iPhone.
396	sidharth	Sep 19, 2014	Yes	faulty equipment	faulty equipment was sent out
397	Tariq	Sep 19, 2014	Yes	Its an awesome product at the least cost	Its fantastic!!!!
398	Mayank	Sep 19, 2014	Yes	Its Awesome !!! Don't think, Just Buy..	I have purchased iphone 5c white 8 gb, There is no difference in iphone 5 and 5c except is body. Its awesome to to have iphone in this price range. Really a good product..
399	mohit	Sep 19, 2014	Yes	Excellent phone.	good phone for everyone.
400	Nitin	Sep 19, 2014	Yes	Great value !	You get exactly what you expect from an apple product. The quality of plastic used is good and the switches and buttons feel nice to operate. The iPhone 5c is a great buy and a value for money proposition.
401	Keval	Sep 12, 2014	Yes	very nice product	dont buy any other colour this colour looks bst among all snapdeal dones grt job the product was excellent packed and amng all sites this site give this phn at cheapest price
402	jagdish	Sep 12, 2014	Yes	very good product	its very good but I can not understand how the freebies can be availed.
403	kapil	Sep 12, 2014	Yes	Not up to the mark	Sort battery life
404	kap	Sep 12, 2014	Yes	i would buy this product again and again	excellent world class best for commuting easy to control very clear sound feather touch very sensitive touch easy to operate best design and overall very versatile business phone
405	Shubhthedevilboy	Sep 12, 2014	Yes	I would buy this product again and again	Awesome piece.
406	Nawed Akhter	Sep 12, 2014	Yes	One word: Satisfied	In this price range, iPhone 5c one of the best smartphones out there. If you are a first timer in using any smartphone; avoid this phone cause the majority uses android and that means you won't be able send stuff via Bluetooth ,etc. At any rate, If you want an iPhone experience, you should definitely get this one.
407	Pritam	Sep 12, 2014	Yes	Apple rules once again	I am confuse before buying this iphone as its not a metal iphone which are famous for beautiful metal & eye catching desgin but when i hold this phone into my hand its feels superb . No one can beat this phone in the nonmetals category  It a not a cheap plastic as other mobile company used its a one piece polycarbonate piece crafted beautifully.  So go for it without any hesitataion.At last i am very thankful to snapdeal to provide such a excellent iphone at best price
408	KG	Sep 12, 2014	Yes	BEST ECOMMERCE SITE	GOOD VENDOR AND A GOOD PHONE
409	adi	Sep 12, 2014	Yes	issue	The phone is good, touch stops for some seconds, i have got a charger issue as well. The charger aint charging my phone.
