Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
1	abhi	Mar 08, 2016	Yes	Awesome smart phone	Awesome smart phone
2	Yogesh	Mar 08, 2016	Yes	Good app must download	Very good app I got delivery within 12 hour
3	ratanprakashverma	Mar 08, 2016	Yes	Good Product	Awesome product a d delivery
4	gulshangoyal001	Mar 08, 2016	Yes	Excellent Product	bst camera phn
5	akshaybeniwal.beniwal	Mar 08, 2016	Yes	Excellent Product	good product in budget. and quick delievery was made. thank you snapdeal.
6	sry707	Mar 08, 2016	Yes	Excellent Product	thanks for snapdeal good delivery and better products I'm very very happy in this mobile I suggest for all buy this mobile and Happy
7	pawan	Mar 08, 2016	Yes	perfect for me	nice price with better phone
8	sanju96indian	Mar 08, 2016	Yes	Good Product	amazing phone at this price range.value for money mobile
9	prabasiru	Mar 08, 2016	Yes	mobile good	Good job for snap deal but please extent Ares 603108
10	nitthiyan93	Mar 08, 2016	Yes	Excellent Product	gud one...used most
11	Mann	Mar 06, 2016	Yes	Nice ph in this price	Phone works fine, no issues till now more than 7 months
12	Joshua	Mar 06, 2016	Yes	Product is Good	Worth Of  Price
13	shilpa	Mar 06, 2016	Yes	spark is awesome	its awesome
14	pushpendra kumr	Mar 06, 2016	Yes	very good mobile	very good mobile for this price
15	manas	Mar 06, 2016	Yes	Very good Product	this phone is very good. quality of camera also better than expected
16	arindamghosh411	Mar 06, 2016	Yes	Excellent Product	i bought this phone and this is so good
17	verma.kuldeep18	Mar 06, 2016	Yes	Excellent Product	this is more nice product and model than I imagined before buying.. nice service
18	Abhai	Mar 06, 2016	Yes	Nice product	very good mobile in this price range & having all important feature. Battery life is also good.
19	akb.123.007	Mar 06, 2016	Yes	Good Product	AWESOME IPS LCD With gorilla glass 3 nice camera quality
20	vivek	Mar 06, 2016	Yes	loved it so much.....awesome	Micromax is giving good handset in such a low price.....all falilities are perfect.....it have very good look and slim body.......i love micromax mobiles
21	pravanjanbhoi9	Mar 03, 2016	Yes	Excellent Product	awesome product on dis app or site
22	Jay	Mar 03, 2016	Yes	Good phone	This mobile very super i like tis phone
23	Pabi	Mar 03, 2016	Yes	Very Nice.	The mobile is very nice. So happy to buy this product and with good Discount.
24	mayanksinghfri	Mar 03, 2016	Yes	Excellent Product	great for a gift to my sister
25	Sisir kumar	Mar 03, 2016	Yes	Good product from micromax	The product i ordered from micromax was really good one. The performance of the mobile is very nice, and the best thing is lots of pre-loaded software's are there. The overall experience was good. The worst thing is that after 4 months of purchase i didn't get cash back of 10 % from SBi credit card. I will never purchase from cash back waited provided by Snapdeal in future. Very worst C care service.  Sisir
26	jazzpradhan17	Mar 03, 2016	Yes	Micromax canvas spark	It's awesome products micromax canvas spark like it
27	micromax	Mar 03, 2016	Yes	canvas spark	good android device in this price
28	Bunnu	Mar 03, 2016	Yes	Best phone in this price	prons:- -lollipop  -game work fine -camera is good  cons- -graphic error not proper in some games -performance is average -mic in calls
29	sunil	Mar 03, 2016	Yes	nice phone .............................................	micromax canvas spark 8gb nice phone .good camera.i gifted phone to my friends.my friend was very happy.seller service  good .
30	RajaShekar K P	Mar 03, 2016	Yes	Micromax Canvas Spark 8GB	Good product
31	snehasis mohanty	Mar 02, 2016	Yes	mr snehasis	Awesome product and service of snapdeal was also very good .i got dis prod in only 2 days
32	sandy	Mar 02, 2016	Yes	good service of snapdeal	Its nice product and snapdeal service is very impressive
33	Piku	Mar 02, 2016	Yes	This called perfect one...	awesome phone in this price.........and its camera is offfff superb
34	saanusslover	Mar 02, 2016	Yes	Excellent Product	very nice mobile. price is low.
35	me29mahendra	Mar 02, 2016	Yes	Best phone under 5k	I purchased it for 4999 in the 2nd flash sale in May,2015. Pros. Android lollipop v5.0 Decent icons 4.5GB storage 1.3 GHz quad core processor 1GB Ram Corning Gorilla Glass 3  Cons. Camera quality is a bit low Battery backup is not so good No upgrade to Lollipop 5.1 Sound is low  Overall it is the best phone under 5k and I am satisfied with this product and after 1 year of use it has no complaints.
36	ramesh	Mar 02, 2016	Yes	about Micromax canwas hd	This set is very good and its speed is also good
37	ayyappanbadri	Mar 02, 2016	Yes	super phone	Worth able price.. nice spec
38	mahfuj	Mar 02, 2016	Yes	Micromax Canvas Spark 8GB	Micromax Canvas Spark 8GB ... good
39	chakradharpadhi1	Mar 02, 2016	Yes	CHAKRADHAR	Nice mobile
40	Rakesh	Mar 02, 2016	Yes	Look great	It look great and it give lots of functions on very low price.
41	parkavirajans	Feb 28, 2016	Yes	Value for money	Nice product
42	Awesome phone in this price range	Feb 28, 2016	Yes	Awesome phone in this price range	Awesome phone in this price range
43	mohandp12	Feb 28, 2016	Yes	Good phone	Average quality for user
44	vikkykumari	Feb 28, 2016	Yes	nice one mobile	amazing h at best rate
45	s_sharma.91	Feb 28, 2016	Yes	It's a average product bcz the processing is average	It's a average product bcz the processing is average .
46	prasher.ashish	Feb 28, 2016	Yes	Value for money	Will not be able to find a better phone in this price range...
47	toptraders19	Feb 28, 2016	Yes	God delivery	Good phone
48	amarpatel.ap90	Feb 28, 2016	Yes	Good product	I callected mobile only 3 day  And safely  Good service snapdeel thank you .
49	shalusolanki.vds21	Feb 28, 2016	Yes	snapdeal rockszz :D	best phone ever .....without any problem ......
50	fcknggrl857	Feb 28, 2016	Yes	Product is good in that range.thanku snapdeal	Product is good in that range.thanku snapdeal
51	Krishnan	Feb 27, 2016	Yes	Great mobile at this price range	Great mobile at this price range
52	Good	Feb 27, 2016	Yes	Good Product	Good Product
53	nagdeee	Feb 27, 2016	Yes	Simply superb,,,hand set,,nathing like anything ,,,	100% money value,,  using common man very well,,
54	Ashy Wolverine	Feb 27, 2016	Yes	Cheap and good	Nice built quality. Grips well on hands. Vivid display that is worth the money.  A good value for money overall
55	prabhaitech	Feb 27, 2016	Yes	Good product	I received product in just 5 days
56	vbps.arun	Feb 27, 2016	Yes	Fabulous and glamourus phone ultra slim ya such a lovely gift by snap deal. Really dillllll ki deel.	I have purchased this phone at first sale on snap deal. Really good phone.all features and hardware configuration is best. And lovely look.i want to again purchased this phone but sold out. I am waiting next sale on snapdeal. Good delivery service, good return policy,etc. All is good . I am suggests all person purchased this product any query and question.
57	Thakur	Feb 27, 2016	Yes	Good Phone	Best buy with android lollipop os
58	rijobaby1987	Feb 27, 2016	Yes	Good once .......	Great regards to courier service I recommend this mobile.
59	ravindrayadav_06	Feb 27, 2016	Yes	Canvas spark	This is perfect phone all about facility
60	sagu	Feb 27, 2016	Yes	sparked...	over all all in one budget friendly smart phone...
61	pankajrajmaurya	Feb 26, 2016	Yes	Micromax canvas spark 8GB	Perfect if want low prize
62	ashutosh1kumar2002	Feb 26, 2016	Yes	Good but ...	I got the phone in a bit damaged conditions the screen has came out from one end
63	deeptyreagency	Feb 26, 2016	Yes	Good Product	it's just a nice mobile at least price
64	sumitgrg07	Feb 26, 2016	Yes	Best features phone	Best features phone & best price compare to another handsets
65	pr65313	Feb 26, 2016	Yes	Nice perfect	My mobile bil sand me
66	dpunkboy5	Feb 26, 2016	Yes	Loking premium	It was a good phone but not for gaming lover(for coc and under 500 mb support nice but not for above 1gb game)
67	kundankumar199847	Feb 26, 2016	Yes	Micromax budget phone.	Awesome phone in this range. Just go for it.
68	musthafirraheem92	Feb 26, 2016	Yes	Nice and cool product	Good quality but battery is low mah
69	rohitbajpai1596321	Feb 26, 2016	Yes	Amazing phone	The phone is really awesome... I enjoyed it a lot nice processor amazing screen...  A very nice budget phone to buy
70	Maruf	Feb 26, 2016	Yes	Perfeck deel dil ki deel	Good mobile thanks for deel #dil-ki-deel
71	chakku	Feb 25, 2016	Yes	Very Good....	Good.................
72	siprapanda24	Feb 25, 2016	Yes	Good product	Speed, touch, looks everything is nice, but battery ends quickly.
73	mehabub.rahaman1	Feb 25, 2016	Yes	Excellent Product	Nice  phone
74	pintoo	Feb 25, 2016	Yes	micromax canvas	good and cheap
75	sunil39060	Feb 25, 2016	Yes	Good Product	good product very nice smartphone slim phone
76	Dnyanal	Feb 25, 2016	Yes	Micromax Canvas Spark Q380	Its just amazing....... I never expect this kind of stylish mobile with all this feature in just 5K...
77	guest	Feb 25, 2016	Yes	worth of money	Shifting from i-phone 6 to micromax is a very very very good experience.....it has very very good battery back up , picture quality is superb, camera is also very very good specially in day light also, its flash light is also good, at this cost micromax is giving 1Gb ram of DDR-3 it is a very very good thing n worth of money............love it ummmaahh...........snapdeal delivery service was very very good........in short go for it guys
78	RAJ	Feb 25, 2016	Yes	Awesome pHone	Excellent Camera Quality Good Battery Life fine touch
79	rubelmajumdar2009	Feb 25, 2016	Yes	Excellent Product	I like u spark
80	abhinavkurrey	Feb 25, 2016	Yes	Excellent Product	Awesome Phone
81	milindjadeja21	Feb 23, 2016	Yes	Super product q380	I use it 20 days with full load but no hang, no warming, no fast draining.super inbuilt battery advantage.
82	E.Kumar (Juno Marie)	Feb 23, 2016	Yes	GooD Products	Nice product
83	surajgarg28	Feb 23, 2016	Yes	Excellent Product	it's cool mobile
84	shalam128	Feb 23, 2016	Yes	Excellent Product	it is good.... nice product... for low price.... very attractive
85	abhishek.berhampore	Feb 23, 2016	Yes	Excellent Product	amazing phone
86	virenrajput910	Feb 23, 2016	Yes	Excellent Product	awsm phone guys belive it
87	manifymanify6	Feb 23, 2016	Yes	Excellent Product	good. mobil
88	svijayakumar124	Feb 23, 2016	Yes	Excellent Product	Its just a Beginning
89	sirsho	Feb 23, 2016	Yes	Awesome product	Product is Awesome in this price and snapdeal service is really very good.
90	amit.ranglani	Feb 23, 2016	Yes	I have 2 canvas spark mobiles but first one supports otg but second one does not supports it	First one i had purchased june 2015 n new feb 2016 n model nmber same  still features difference
91	kk405140kapilkumar	Feb 18, 2016	Yes	Excellent Product	nice phone
92	Pasha	Feb 18, 2016	Yes	phone is Osem	phone is osem n snapdeal's service too
93	syoprakash_sharma	Feb 18, 2016	Yes	Excellent Product	First impressions of this mobile is looking very good.  Let's use sometime.
94	ashu	Feb 18, 2016	Yes	best product	product and snapdeal service awesome
95	pukhraj585	Feb 18, 2016	Yes	Excellent Product	wahooo spark goods handset
96	MURARI	Feb 18, 2016	Yes	MURARI PRASAD SAHU	BEST AND ECONOMY IN PRICE
97	Sanjeev K Singh	Feb 18, 2016	Yes	phone is very good in this price range	battery backup n display quality is good overall good performer   but if u r techgeek u can choose another brand like PHICOMM in rs5499 Energy2  670 as i m using since 12-02-16 its too good
98	maan	Feb 18, 2016	Yes	good oneone from my last phon	Its good one at this range. I m very happy to use it. My last anriod phn its too high from this and I m not satisfy. Thnks to Snapdeal and micromax
99	Guest	Feb 18, 2016	Yes	good Excellent .........	Excellent.   Goodddddd
100	zubairhussain8265	Feb 18, 2016	Yes	Excellent Product	HI AND Hello to everyone this is my 16 mobile to buy this product and my suggestion to use this Product and buy this product to snapdeal .snapdeal is the one and one site to service of our customers
101	akhil	Feb 14, 2016	Yes	best smart phone	Its good smartphone
102	Paras	Feb 14, 2016	Yes	Connect to pc	How can i coonect this mobile to PC...i am not finding any PC suite as well .
103	Annu	Feb 14, 2016	Yes	Good Thoughts	It s very good product...  The team snapdeal is performing good to delivering of the all products...    We hope that the team snapdeal always geven the response and  value to the customer..  Best of luck team snapdeal..    Regards  Anushka
104	djkiller6x	Feb 14, 2016	Yes	Very Nice But	Sometime the minimize button is not working and task button too.
105	kasiviswanadhgidla8	Feb 14, 2016	Yes	Micromax canvas spark Q380 best mbl in this price	The product will be delivered intime
106	kanthkumar61	Feb 14, 2016	Yes	Excellent Product	Supper mobiles
107	jagjit.marwah	Feb 14, 2016	Yes	Excellent Product	Love my phone. M.love with this product
108	Bhushan	Feb 14, 2016	Yes	Nice one product	awesome products and good for money
109	Lovish Khan	Feb 14, 2016	Yes	Nice Mobile	Awesome deal
110	m.pintu774	Feb 14, 2016	Yes	Excellent Product	product is really good.awesome.
111	Pradeep	Feb 13, 2016	Yes	Nice product	value for the money
112	chandrashekhar2013.cs	Feb 13, 2016	Yes	Perfect phone	I have been using this phone since ten month, and tell u one thing that this is the best phone in this price
113	bcpandey009	Feb 13, 2016	Yes	best mobile at such a cheap price	This mobile is now coming with android 5.1 and is the best mobile available  at such a cheap price..GO FOR IT
114	ravishwsd	Feb 13, 2016	Yes	Good Product	i m so happy
115	LSG	Feb 13, 2016	Yes	Good phone	Generally Micromax has been working well in our house and this one has been quite good at the price offered
116	Saurav	Feb 13, 2016	Yes	Good at price range	product is good. camera+battery+ram speed is also good.
117	Sumanth urstruly	Feb 13, 2016	Yes	Awesome as expected	I got the mobile now, it's looking awesome as expected.
118	jindsumitgarg	Feb 13, 2016	Yes	Excellent Product	it's so amazing handset for use all type applications it's camera quality so good  I love this handset so much ammmmmaaaazzzziiiinnnggggg
119	shivan shukla	Feb 13, 2016	Yes	good but same problem	hello dear this mobile is good and sleem but hiting problem
120	Guest	Feb 13, 2016	Yes	gud product	A handy phone with decent config for this price range
121	SUNNY	Feb 11, 2016	Yes	Micromax Canvas Spark 8GB	NICE MOBILE
122	naga	Feb 11, 2016	Yes	very good product	good looking and great feature mobile,
123	make in india	Feb 11, 2016	Yes	budget phone	unbeatable indian product...
124	subhankardass	Feb 11, 2016	Yes	Awsm mobile	I'm using this handset from 6-7month. It is a awsm ph. If u want 2 buy a cell under rs5000, there no mobile better than Canvas Spark Q380.
125	Amit Patel	Feb 11, 2016	Yes	A good product not a better	This product is good and this is not better product because its processing speed is slow according his details.
126	naveens.1995	Feb 11, 2016	Yes	Good smart phone in low cost	Awesome experience with Canvas Spark q380.....  Supprbb  I loved it
127	gulshankmr12341	Feb 11, 2016	Yes	Best Smartphone ever	It is the best Snartphone for 1st time users.... I am using it from lastb8 months but it never hangs or slow down...camera has amazing and sound quality is lil bit low but its okk ...processor is fast and overoll good find
128	sandeepsrsr512	Feb 11, 2016	Yes	Excellent Product	very good SAMRT phone
129	Polyto	Feb 11, 2016	Yes	Smart android phone	Cool light phone camera awesome , nice price too , working so fast , good phone.
130	mast	Feb 11, 2016	Yes	good set for me	good mobile set
131	Rohit	Feb 09, 2016	Yes	Very good product	very good phone in this price  Display and design is very good but camera quality is only good
132	kanaim326	Feb 09, 2016	Yes	Excellent Product	good dallevare good mobile
133	Sankaran	Feb 09, 2016	Yes	v.sankaran	Super model for me. Rate also very low , I like it
134	shri	Feb 09, 2016	Yes	nice product	Nice product
135	Sachin	Feb 09, 2016	Yes	Good phone in Budget	Good phone in budget ,
136	sagar1990singhal	Feb 09, 2016	Yes	Excellent Product	Cheap rate & best quality
137	manish.	Feb 09, 2016	Yes	best product	This mobile phone is good in price range any other phone in this category. And snapdeal service is good. I rating this 5star
138	kumarsharath300	Feb 09, 2016	Yes	Excellent Product	super product
139	RKS	Feb 09, 2016	Yes	Micromax Canvas Spark Q380 8GB ROM	GOOD MOBILE
140	suhm95	Feb 09, 2016	Yes	a perfect VFM phone!!	i liked the phone,seemed pretty handy to me...i wasn't expecting it to work that good... its awesome...:) i would surely recommend it.
141	Lucky Dua	Feb 07, 2016	Yes	Very good product and Snapdeal service	Canvas Spark  Q380 is very good and usefull mobile as per features and cheap amount.
142	pawan	Feb 07, 2016	Yes	Canvas spark	This phone is very smart in looking, working and price
143	RAJIB	Feb 07, 2016	Yes	MICROMAX MOBILE	ITS WORTH BUYING
144	ASHOK GOTRI	Feb 07, 2016	Yes	MICROMAX CANVAS SPARK Q380	Overall excellent service
145	chottu	Feb 07, 2016	Yes	I like this mobile hand set because this is so sleem and no effect on tgis mobile so I like it.	I like it baby
146	rabidasnirmal	Feb 07, 2016	Yes	Excellent Product	good product ever
147	sanjaydamodar98	Feb 07, 2016	Yes	Excellent Product	good Android phone good operating system totally very good Product on micromax
148	om	Feb 07, 2016	Yes	Micromax Canvas Spark Q380 8GB is vv good  looking also nice .....	Micromax Canvas Spark Q380 8GB is vv good  looking also nice but need battery more capacity .but in this range is ok
149	vicky	Feb 07, 2016	Yes	Micromax has spark	good no promble to buy this phone everything.i.like it
150	harvy	Feb 07, 2016	Yes	very good product fully satisfied	good product as per my expectations
151	kamalcenasonoframalingame	Feb 04, 2016	Yes	Excellent smartphone	This phone comes with 1gb of ram and quad core 1.3 ghz cpu which very good and impressive i played all games including asphalt 8 which very good in performance
152	vishal	Feb 04, 2016	Yes	nice phone	the phone is value for money
153	Akhilesh	Feb 04, 2016	Yes	Micromax Q380	awsome phone at this range but the front camera is not good.
154	Manish Mishra	Feb 04, 2016	Yes	nice product	excellent product.. i like it
155	ajaysingh63720	Feb 04, 2016	Yes	Perfect mobile	Very good performance
156	Alok Kumar	Feb 04, 2016	Yes	Amazing Product	i was left in awe when i opened my product . the product looks and features were par above my expectations...
157	Prafulla	Feb 04, 2016	Yes	Evergreen product with best price!	Comes with sturdy packaging. Nice touch. Good camera and screen resolution. Worth buying!
158	Savi	Feb 04, 2016	Yes	Micromax Mobile	Very good mobile worth the price. Snap deal gives the best deaal
159	Monojiy	Feb 04, 2016	Yes	awesome product	The phone is really nice. But the problem is for not removal battery
160	Abhay	Feb 04, 2016	Yes	Good deal as a gift	Good deal as a gift
161	akushal45	Feb 02, 2016	Yes	सुंदर प्रोडक्ट	जल्द डिलिवरी और प्रोडक्ट भी बहोत अच्छा बहोत सी खुबिया और स्लिम प्रोडक्ट धन्यवाद
162	praveenrcr9	Feb 02, 2016	Yes	Excellent Product	Good mobile
163	luvsonibwl123	Feb 02, 2016	Yes	Excellent Product	micromax good mobile phone & features
164	pravinbavaliya011	Feb 02, 2016	Yes	Nice mobile	Nice product
165	pravinkhatkale07.pk	Feb 02, 2016	Yes	Awesome phone...its very nice phone...!!	Awesome phone...its very nice phone...!!
166	Shashank	Feb 02, 2016	Yes	Value for Money	Best phone in Range 5000-5500. Awesome features. Good performance. Only thing which needs improvement is quality of Camera. How ever it is 8Mp and 2Mp camera with HDR, but image quality is not upto the mark.  Rest all is best in class. Battery backup good in the beginning.  Overall Performance- 8/10 Battery- 8/10 Display- 10/10 Camera- 7/10 Processor- 9/10 Value for Money- 10/10 RAM/ROM - 8/10
167	tpal.cob	Feb 02, 2016	Yes	For everyone, good work snapdeal	Good handset
168	mehabubali4	Feb 02, 2016	Yes	Vaaaaaaloo	Very gooood
169	kk_007	Feb 02, 2016	Yes	smart phone	really nice service provided by snap deal. and Micromax Canvas Spark Q380 8GB ROM is the perfect choice for who like and willing to use smart phone but not having big budget for it. its perfect smart phone.
170	mohitsharma.golu	Feb 02, 2016	Yes	Mobile bill	How download mobile bill ...please tell me
171	ishtiyaqphysics16	Jan 31, 2016	Yes	Perfect mobile.	Perfect mobile phone for this price. Strongly recommended.
172	nirmalsharma7434	Jan 31, 2016	Yes	Battery back up is not so good.	Value for money. other features are good but battery back up is not so good.I am using this from july 15.
173	Lucky	Jan 31, 2016	Yes	Good handset	Nice handset..  Design nice  Very slim in shape Camera clerity good Almost giid handset
174	aftab	Jan 31, 2016	Yes	micromax canvas spark	Very good nice
175	manoj	Jan 31, 2016	Yes	the phone was good but	all fatures are good but sensor problem and menu button going hide
176	Vicky	Jan 31, 2016	Yes	micromax q380	awesome phone...............
177	Gopinathan	Jan 31, 2016	Yes	good mobile	kindly rate is reduces
178	Bhavik	Jan 31, 2016	Yes	very good product in this price segment	I have purchased it for my sister.  in this price segment, it is best mobile available in market. we are satisfy with product.  We recommend this  product.
179	nic	Jan 31, 2016	Yes	micromax 380	nice product to use as a smartphone
180	bindugowda32	Jan 31, 2016	Yes	Awsome phone	It is worth for the money..
181	AMIT	Jan 30, 2016	Yes	Micromax Canvas Spark Q380 8GB ROM	Good phone.
182	Guest	Jan 30, 2016	Yes	it's K battery poor	snapdeal is delivered in time, but phone is good touch also OK, only battery buckup less
183	golu	Jan 30, 2016	Yes	styilish phone	Good features nd very gud battery back up
184	Ashoka	Jan 30, 2016	Yes	nyc............	Nyc...........
185	muthu	Jan 30, 2016	Yes	good product	automatically on and off the loudspeaker in calls
186	rakeshlayek001	Jan 30, 2016	Yes	Good Product	product good, delivery good,  but it'll b better if delivered to few more addresses.
187	Mallesh Nag	Jan 30, 2016	Yes	V V V Good Phone	This is Awsome phone  super simple and best mobail good
188	pitu55	Jan 30, 2016	Yes	very nice phone in budget.........	good phone in this budget.
189	Ameya	Jan 30, 2016	Yes	Probably the best phone of the range	Writing this review after using it for a long time. Pros:  1. Light weight 2. Slim 3. Large screen 4. Giving many features for this price 5. Amazing selfie camera Cons: 1. Need to work a bit on rear camera 2. Didn't like the launcher  The cons can be neglected infront of the  Pros. In all it is a real good phone
190	kaithharish	Jan 30, 2016	Yes	Excellent Product	Awesome  phone
191	micromax q 380 spark best phone snapdeal	Jan 29, 2016	Yes	micromax spark mobile	Best phone camera functions etc
192	sudip	Jan 29, 2016	Yes	Good product.	I am a very old customer of Snap Deal. My opinion about snap deal is great, also recomended to all purchase from snap deal always.
193	ramprasad143.v	Jan 29, 2016	Yes	Canvas spark	Best mobile
194	karampreet32	Jan 29, 2016	Yes	Good Product	very good mobile under this lowest price.I had use the micrimax mobiles since 2ears and this phone is my favourite one good camera,ram,body,sound,etc but i have a problem with the wifi.
195	furkankhan39	Jan 29, 2016	Yes	Very nice phone	Thank u snap deal for this phone really a good phone in this price range look is nice having 1gb ram for gaming and app download.
196	kurle.yogesh9	Jan 29, 2016	Yes	Impressive... Classy... Good One..👌	Very Impressive... Best Smart Phone In This Range...👌 Awesome Battery Back Up... Nice Android Lollipop 5.0 interface... Light weight...  Best Quality product by Micromax...👌👍
197	Munna	Jan 29, 2016	Yes	Munna singh recommend	Nice product
198	Pamoo	Jan 29, 2016	Yes	Best service...good	Best services with best product..with quantity
199	Nabin	Jan 29, 2016	Yes	My point of view	Absolutely good
200	Akkki	Jan 29, 2016	Yes	niceeeee one	Awsm set at cheap price
201	Charlie	Jan 28, 2016	Yes	Snapdeal gave me the BEST DEAL!	Awesome looking phone with amazing features. Although I had ordered a complete black colored phone for my wife, when we opened the package the color of the phone was not exact black. There was golden strip all around the edge, which my wife loved even more. So it was a pleasant surprise. (But I would suggest, stick to the exact piece you show online while placing order. Not everyone would like the surprise). There is no need for me to describe the features, it could be found anywhere online. I can just let know that all the features work perfectly fine and it is a perfect value for money phone. Moreover, Snapdeal has it cheapest anywhere online or offline. I would recommend both - the phone and the Snapdeal!
202	mohit9425	Jan 28, 2016	Yes	Good Product	too good try it
203	soumen321chowdhury	Jan 28, 2016	Yes	My first smartphone	Very good phone. But dont use gorila glass protector on it because it doesnt work proparly.
204	Vishal	Jan 28, 2016	Yes	nice smartphone	A low budget and high performance smartphone
205	gopal ji	Jan 28, 2016	Yes	nice smartphone	Very nice phone with a reasonable price.
206	Roy	Jan 28, 2016	Yes	Okay OK type	Phone was hanging initially after unwrapping but after uninstalling few softwares it is working fine. Still I would say it is a bit slow. Touch is great. Camera is great .
207	sanjeevmhm1	Jan 28, 2016	Yes	Excellent Product	Awesome phone
208	sahasubhasis15	Jan 28, 2016	Yes	Good phone	Almost everything is good in this price.
209	adarsh16as	Jan 28, 2016	Yes	good one nice camera	smooth to use
210	ubaidahmad16	Jan 28, 2016	Yes	Best smartphone forever.	I used this mobile last 8 months & the phone awesome but i faced a problem when I installed approx 100 apps then battery goes fast so we have to install only daily use apps. Overall phone works well & best at this price. I suggest you to buy this phone without hesitate.
211	Nirav Patel	Jan 27, 2016	Yes	Very good mobile with respect to price!	Have used for a week.  Very good configuration with respect to price tag.  Did not encounter any problems.    Go for it!
212	SURYABHAN SINGH	Jan 27, 2016	Yes	VERY GOOD MOBILE	VERY GOOD PRODUCT DELEVERED FROM SNAPDEAL
213	ROHIT	Jan 27, 2016	Yes	GOOD MOBILE	THIS MOBILE IS SO GOOD
214	DSV	Jan 27, 2016	Yes	awesome product with low price	Micromax spark is a awesome product with low budget great
215	Vineet	Jan 27, 2016	Yes	Not upto mark	Not good for gaming purpose. Touch and motion sensors are not too good.  But good for general purpose.
216	nthandu	Jan 27, 2016	Yes	Good Product	nice mobile gud price
217	manishchouhan1996	Jan 27, 2016	Yes	Gud mobile	At this price i was getting only this mobile gud.... Acording to price good camera, phone size, battery back up...  It is not good  in white colour because it exept dirt easyly....
218	SATYAJIT MOHANTY	Jan 27, 2016	Yes	Good product except Bty back up	I think Its good product Not like MHL but bty back up is very low ,Its drainage quickly ,I think .
219	Guest	Jan 27, 2016	Yes	Good phone	Nice phone at this price
220	Sparky	Jan 27, 2016	Yes	Supurb phone in low price	Nice phone but battery nonremoveble
221	gaurang.kelkar456	Jan 25, 2016	Yes	Product review	This is product is awesome. One of the best smartphone by micromax......very happy with this product. Well done micromax
222	Guru	Jan 25, 2016	Yes	for mobile viewer	good mobile
223	devbrath88888	Jan 25, 2016	Yes	Its a good deal	Good deal at this price.
224	amit	Jan 25, 2016	Yes	nice product from micromax	working well till now.
225	Harshad	Jan 25, 2016	Yes	delivery and service satisfaction	Good , and timely delivery, with perfect packing
226	artistrajatkanti	Jan 25, 2016	Yes	Good set for every one	Very good set
227	canvas	Jan 25, 2016	Yes	this phone best for me and lucky	I well tell to all of my friends buy this phone Because this phone my best phone ever
228	shivakgr	Jan 25, 2016	Yes	Micromax canvas spark	One the best mobile in lowest price..
229	Rohit	Jan 25, 2016	Yes	Microamax Canvas Spark Q380	Really in this budget supreb mobile
230	P John Kennedy	Jan 25, 2016	Yes	Microns canvas Q380	Worth the amount
231	Manish	Jan 24, 2016	Yes	Good delivery method	Fast delivery
232	Girish S Thite	Jan 24, 2016	Yes	good mobile	Good value for many. If it offers 4g its very nice. Any how good
233	jagdeeshprasad051092	Jan 24, 2016	Yes	Excellent Product	Snap deal se bahut achhe product ate h replacement ki 100% gyaranty hoti h snap deal is best
234	manishtilouthu	Jan 24, 2016	Yes	Excellent Product	good phone
235	basu	Jan 24, 2016	Yes	Just an amazing mobile	Every thing was perfect in this price , crystal clear screen, nice sound quality, most beautiful look, one day battery backup. I am using this mobile from last 9 months till today i do not face any problem, not a single hang...so guys go for it blindly...4 of my friends  also brought this by looking my mobile.
236	ali	Jan 24, 2016	Yes	good product	this is awesome phone  its touch very smooth  and service of snapdeal very excilent
237	kavinv000	Jan 24, 2016	Yes	Good Product	nice mobile
238	sdzshn3	Jan 24, 2016	Yes	Its the perfect mobile for 5K.	I bought this phone for my family person and he is very happy with that phone.
239	Honey	Jan 24, 2016	Yes	Perfect purchase	I am so happy to purchase this product on snapdeal
240	Ssr	Jan 24, 2016	Yes	Good response n service	Nice , good
241	sam	Jan 23, 2016	Yes	good product	super mobile......  excellent camera quality and good looking mobile......  best price mobile at 4900
242	rakesh10983	Jan 23, 2016	Yes	Perfect Mobile	Perfect Price
243	Guest	Jan 23, 2016	Yes	canvas spark	Ordered this fone for my mum... She is happy n satisfied with the mobile.. The look is very decent and functions are also good... Nice phone
244	Adinarayana	Jan 23, 2016	Yes	Good phone but Apps can be installed in only 4GB of phone memory else it will be best phone	It was value for money phone but not able to install Apps on SD card but in spark 2, I can install Apps in SD card also. I will try to get it rectify in any micromax service center else my rating above is final if not able to rectify it.
245	Num	Jan 23, 2016	Yes	Very good baba	lots of love snapdel
246	naik	Jan 23, 2016	Yes	Mustachhhhhhh	so goood and hot peace
247	divyanshu	Jan 23, 2016	Yes	best one from micromax	It is perfect in this range..in comparsion with others...
248	a1mul9ya	Jan 23, 2016	Yes	Camera review	Nice phone but camera average
249	munishkumar123411	Jan 23, 2016	Yes	Good phone at cheap price	Good smart phone for use
250	sanjay	Jan 23, 2016	Yes	Yes perfet	Yes a super deal
251	DJ	Jan 22, 2016	Yes	First Time using Micromax and anriod lolipop	very good phone with affordable price and lolipop is also too good.
252	lavkush	Jan 22, 2016	Yes	nice mobile than all other	so nice mobile and its weight is good also no hanging problem very nice
253	khansuboorahmad	Jan 22, 2016	Yes	Good mobile good screen	Nyc phone all features are good as it support usb otg but battary performance is low
